flightnumber,destination,latitude,longitude,price,date
AFL1486 ,Russian Federation,56.9738,89.5302,265.6,2025-05-15
GFA004  ,Bahrain,52.4037,5.2515,236.32,2025-05-15
CES569  ,China,57.9476,84.8329,197.46,2025-05-15
SVR783  ,Russian Federation,43.9372,45.2084,4.63,2025-05-15
N618LK  ,United States,35.8511,-89.3008,168.88,2025-05-15
ETH574  ,Ethiopia,47.9236,-75.6733,246.95,2025-05-15
EVA857  ,Taiwan,23.0868,118.7652,238.2,2025-05-15
UAL932  ,United States,49.9733,7.8701,132.23,2025-05-15
EVA068  ,Taiwan,13.9863,102.156,242.5,2025-05-15
ETH516  ,Ethiopia,6.538,2.8915,224.18,2025-05-15
EVA072  ,Taiwan,47.3309,16.7587,280.76,2025-05-15
N504CC  ,United States,29.9878,-84.4179,250.9,2025-05-15
EVA025  ,Taiwan,54.7222,-137.3447,253.65,2025-05-15
ACA759  ,Canada,43.0655,-75.5799,224.98,2025-05-15
MDA356  ,Taiwan,23.12,119.893,144.8,2025-05-15
DAL80   ,United States,52.5595,-4.4509,217.59,2025-05-15
TAM3692 ,Brazil,-18.9505,-41.0211,236.74,2025-05-15
UAL273  ,United States,44.0986,6.6463,219.57,2025-05-15
ETH552  ,Ethiopia,48.5514,-64.512,235.21,2025-05-15
TSC764  ,Canada,41.2255,-8.6752,66.19,2025-05-15
ENY3860 ,United States,39.8647,-75.7578,203.75,2025-05-15
TTW232  ,Taiwan,24.9975,123.3892,252.76,2025-05-15
TTW255  ,Taiwan,36.5336,136.2943,197.07,2025-05-15
UAL908  ,United States,53.7071,-1.4166,247.89,2025-05-15
MDA2375 ,Taiwan,23.5027,119.6046,74.83,2025-05-15
AAL2589 ,United States,42.6398,-79.9081,215.26,2025-05-15
FDX1750 ,United States,36.4091,-109.8375,223.12,2025-05-15
BAW5L   ,United Kingdom,53.2468,-1.7112,232.66,2025-05-15
IJM68A  ,Austria,46.4401,5.857,196.2,2025-05-15
CJT1926 ,Canada,39.8974,-86.5381,214.93,2025-05-15
ASA192  ,United States,49.937,-126.2407,265.39,2025-05-15
RYR27DP ,Ireland,44.7755,23.6212,232.54,2025-05-15
QDA9904 ,China,34.4434,134.8804,157.24,2025-05-15
OKIAM   ,Czech Republic,49.0759,20.1265,81.04,2025-05-15
RYR62AB ,Ireland,48.7085,8.0142,84.09,2025-05-15
TTW700  ,Taiwan,35.8645,140.3351,68.47,2025-05-15
CAL923  ,Taiwan,23.466,119.4134,226.31,2025-05-15
EVA856  ,Taiwan,24.7141,120.7771,162.5,2025-05-15
AAL1517 ,United States,31.0423,-91.9685,274.75,2025-05-15
AAL259  ,United States,39.6027,-10.8331,238.65,2025-05-15
PDT5778 ,United States,34.5321,-78.9061,210.23,2025-05-15
N279PM  ,United States,33.8167,-80.1372,91.02,2025-05-15
OKCZE   ,Czech Republic,49.5222,14.9497,91.7,2025-05-15
JZR115  ,Kuwait,27.8285,49.8898,240.74,2025-05-15
N1AR    ,United States,51.2042,-0.7483,179.57,2025-05-15
AAL994  ,United States,34.1996,-92.3724,205.78,2025-05-15
CES755  ,China,23.2463,86.7156,251.69,2025-05-15
TVS3CE  ,Czech Republic,40.458,-3.5205,68.22,2025-05-15
TVS3265 ,Czech Republic,40.9394,20.3331,232.86,2025-05-15
EVA088  ,Taiwan,46.8474,13.0744,272.41,2025-05-15
PHZZR   ,Kingdom of the Netherlands,51.9492,4.4379,0.0,2025-05-15
LBQ670  ,United States,40.3788,-77.5057,191.97,2025-05-15
ETH719  ,Ethiopia,47.0019,12.4877,265.94,2025-05-15
CEF680  ,Czech Republic,50.9554,4.7707,100.25,2025-05-15
FDX1487 ,United States,38.5448,-102.4655,194.06,2025-05-15
JAS789  ,United States,29.7989,-81.6894,211.09,2025-05-15
BAW108  ,United Kingdom,47.2381,19.0435,238.38,2025-05-15
EXS4TP  ,United Kingdom,43.5968,11.4339,232.5,2025-05-15
ADN75C  ,Germany,46.0369,5.3227,197.79,2025-05-15
N1FE    ,United States,36.4783,-4.381,135.37,2025-05-15
KLM1920 ,Kingdom of the Netherlands,50.5312,9.0292,211.42,2025-05-15
KLM48K  ,Kingdom of the Netherlands,50.3909,-1.3427,220.43,2025-05-15
TAM3905 ,Brazil,-23.5682,-46.8187,115.14,2025-05-15
KLM34T  ,Kingdom of the Netherlands,51.0911,8.1963,203.75,2025-05-15
KLM52X  ,Kingdom of the Netherlands,51.8168,18.232,87.29,2025-05-15
DAL915  ,United States,41.8746,-79.7008,246.85,2025-05-15
VTM342  ,Mexico,32.8116,-88.5486,195.55,2025-05-15
N1F     ,United States,51.2693,-0.7957,61.22,2025-05-15
,Russian Federation,54.5368,43.1847,112.6,2025-05-15
54116   ,Russian Federation,54.9871,41.1958,119.04,2025-05-15
FDX4    ,United States,42.7005,-76.276,256.21,2025-05-15
RYR301Q ,Ireland,44.0435,9.3718,212.27,2025-05-15
PVD458Q ,Germany,41.2896,4.3624,232.33,2025-05-15
PH4V3   ,Kingdom of the Netherlands,52.6449,5.1226,42.26,2025-05-15
CES242  ,China,34.3281,133.6413,196.95,2025-05-15
TRA85Y  ,Kingdom of the Netherlands,48.7016,2.6893,242.67,2025-05-15
CEF741  ,Czech Republic,48.5208,19.986,244.02,2025-05-15
SCX8710 ,United States,27.0837,-82.5091,260.67,2025-05-15
JBU375  ,United States,37.9765,-71.5581,222.52,2025-05-15
CES9730 ,China,22.2424,113.4303,215.44,2025-05-15
EJU41XU ,Austria,41.0419,14.2273,143.69,2025-05-15
SFG55B  ,Germany,50.0138,-1.485,221.06,2025-05-15
N427HH  ,United States,29.4727,-95.1883,53.2,2025-05-15
SWA437  ,United States,41.0164,-96.5084,154.64,2025-05-15
JBU286  ,United States,37.4357,-76.0693,238.74,2025-05-15
CVR243  ,United States,29.2349,-90.3456,60.76,2025-05-15
ZUIAZ   ,South Africa,-33.7517,18.6125,44.24,2025-05-15
JBU454  ,United States,40.6086,-73.6993,154.72,2025-05-15
JBU374  ,United States,42.2098,-70.9787,108.68,2025-05-15
NOZ76Z  ,Norway,47.855,8.4437,255.66,2025-05-15
EDV5202 ,United States,42.7476,-75.6295,231.15,2025-05-15
N122AS  ,United States,26.686,-80.4425,86.53,2025-05-15
EDV5139 ,United States,42.3513,-73.7207,207.06,2025-05-15
LNOMP   ,Norway,60.513,4.9134,7.65,2025-05-15
ASH6120 ,United States,29.6576,-97.398,198.07,2025-05-15
HYM9102 ,Ukraine,38.9382,30.558,174.24,2025-05-15
MGH472  ,Ukraine,46.7278,15.405,249.8,2025-05-15
KAF3214 ,Kuwait,41.1122,28.0224,100.23,2025-05-15
NKS2463 ,United States,40.7005,-74.1597,83.98,2025-05-15
DAL2429 ,United States,39.6335,-76.7129,222.73,2025-05-15
AFR443  ,France,44.8128,-5.6675,244.01,2025-05-15
DAL67   ,United States,45.0867,4.7395,261.27,2025-05-15
DAL2872 ,United States,39.4524,-77.5756,201.67,2025-05-15
OKADL   ,Czech Republic,49.2751,13.5739,77.49,2025-05-15
,Germany,50.6152,10.7583,50.55,2025-05-15
AFR460  ,France,39.1692,-12.4471,241.24,2025-05-15
RYR75CC ,Ireland,48.2557,9.1791,237.6,2025-05-15
ABP982  ,Czech Republic,50.0017,14.2028,214.37,2025-05-15
RYR60EE ,Ireland,49.8611,7.928,211.05,2025-05-15
RYR24JX ,Ireland,49.5888,1.2337,136.7,2025-05-15
FDX1448 ,United States,38.932,-102.921,208.08,2025-05-15
AAL3196 ,United States,34.6167,-81.4174,161.67,2025-05-15
LSJ629  ,Canada,45.4964,-73.4607,74.22,2025-05-15
FDX1155 ,United States,27.8025,-99.3354,110.98,2025-05-15
OKSRT   ,Czech Republic,50.9272,3.0618,62.58,2025-05-15
CPA3018 ,China,14.3308,102.4553,245.18,2025-05-15
GEC8440 ,Germany,45.2891,24.0753,269.88,2025-05-15
CAL054  ,Taiwan,-27.3086,153.6418,137.66,2025-05-15
VM207   ,United States,57.2737,-5.4598,145.59,2025-05-15
SRG151A ,United Kingdom,57.5581,-4.9377,82.34,2025-05-15
BGA113R ,France,47.7317,1.2293,199.86,2025-05-15
SRN392  ,Poland,64.0224,12.3405,110.81,2025-05-15
AAO58   ,Czech Republic,52.3388,10.6664,79.33,2025-05-15
CAL5521 ,Taiwan,49.9256,9.0164,167.19,2025-05-15
NKS2305 ,United States,32.7462,-96.7774,172.36,2025-05-15
SKQ53   ,United States,39.6352,-77.7582,151.5,2025-05-15
AFR25G  ,France,57.4932,-5.8571,235.89,2025-05-15
CPA3280 ,China,60.397,-160.3843,233.31,2025-05-15
AFR387  ,France,48.9663,2.089,127.57,2025-05-15
ASH6107 ,United States,30.0613,-94.1171,180.04,2025-05-15
CSH9357 ,China,22.8926,115.8038,212.42,2025-05-15
ETH500  ,Ethiopia,47.7422,-62.0021,234.18,2025-05-15
RYR89VT ,Ireland,49.9094,7.8727,224.12,2025-05-15
RYR2WJ  ,Ireland,50.4901,3.8463,252.56,2025-05-15
EDV5454 ,United States,40.7829,-73.8797,70.78,2025-05-15
SWA362  ,United States,30.9008,-80.8616,259.91,2025-05-15
AAL1597 ,United States,39.1248,-78.5783,225.29,2025-05-15
SKK075  ,Ethiopia,6.519,1.9075,158.17,2025-05-15
ASH6146 ,United States,31.9495,-96.6352,232.83,2025-05-15
BGA114H ,France,45.2073,0.1931,208.29,2025-05-15
EDV5273 ,United States,33.2682,-83.1946,189.74,2025-05-15
BGA132J ,France,52.1256,5.6548,232.9,2025-05-15
DKHJL   ,Germany,46.9456,8.6727,38.62,2025-05-15
DAL1460 ,United States,34.1173,-83.8113,148.33,2025-05-15
DKABN   ,Germany,49.488,10.5426,40.75,2025-05-15
ERU816  ,United States,29.3054,-81.2365,46.07,2025-05-15
AAL3080 ,United States,24.3193,-73.1818,217.82,2025-05-15
GEC8430 ,Germany,43.7477,28.6833,268.07,2025-05-15
ASH6239 ,United States,42.5256,-85.6914,165.96,2025-05-15
JIA5189 ,United States,32.9212,-97.0259,67.39,2025-05-15
GEC8224 ,Germany,50.7768,7.0522,234.63,2025-05-15
IBE06BR ,Spain,44.5116,11.1302,183.86,2025-05-15
GEC8401 ,Germany,41.6642,39.0882,239.02,2025-05-15
GTI073  ,United States,5.2316,-74.8694,172.59,2025-05-15
GEC8410 ,Germany,41.2869,46.0573,255.19,2025-05-15
BGA195F ,France,51.2737,7.0067,178.31,2025-05-15
JIA5444 ,United States,41.2025,-81.3365,244.49,2025-05-15
UAL769  ,United States,43.0225,-9.0917,266.06,2025-05-15
FFAB123 ,United States,35.4097,139.4773,57.62,2025-05-15
BTI657  ,Latvia,54.7319,23.6969,227.96,2025-05-15
JA06BK  ,Japan,35.7597,139.8895,47.22,2025-05-15
UCA4311 ,United States,38.6353,-78.7823,177.02,2025-05-15
SKK045  ,Ethiopia,5.9359,1.8395,179.84,2025-05-15
THY1854 ,Turkey,41.096,2.415,169.35,2025-05-15
GASTN43 ,Czech Republic,50.1185,14.5319,0.73,2025-05-15
N30GX   ,United States,41.4334,-91.7194,194.1,2025-05-15
UCA4864 ,United States,41.4449,-78.0914,192.07,2025-05-15
FGFZV   ,France,43.9003,4.9038,28.25,2025-05-15
PDT5723 ,United States,32.7374,-88.0661,213.12,2025-05-15
CAL173  ,Taiwan,33.7577,133.8778,208.92,2025-05-15
ZUMFA   ,South Africa,-33.4315,18.267,52.17,2025-05-15
CAL082  ,Taiwan,24.6038,120.5626,154.12,2025-05-15
THY092  ,Turkey,30.8493,31.2491,246.45,2025-05-15
CAL754  ,Taiwan,23.065,120.2247,212.86,2025-05-15
THY7UX  ,Turkey,48.877,2.9611,162.72,2025-05-15
AAR8985 ,Republic of Korea,34.1447,126.2778,171.2,2025-05-15
THY5TV  ,Turkey,41.4433,28.5882,176.87,2025-05-15
JAF6VL  ,Belgium,31.6535,-14.4931,226.91,2025-05-15
JAF9KL  ,Belgium,39.61,23.3539,203.4,2025-05-15
THY9AQ  ,Turkey,40.7823,32.6977,211.85,2025-05-15
,Qatar,17.0858,91.4646,250.48,2025-05-15
ETH672  ,Ethiopia,35.9449,140.4527,113.98,2025-05-15
QTR816  ,Qatar,22.3245,91.257,257.41,2025-05-15
KAL645  ,Republic of Korea,35.9322,126.7885,238.61,2025-05-15
NCA049  ,Japan,47.65,8.3785,255.14,2025-05-15
SWR248Z ,Latvia,47.4614,8.8607,143.37,2025-05-15
KAL091  ,Republic of Korea,53.0971,-113.614,256.76,2025-05-15
THY3UC  ,Turkey,48.082,13.4394,218.04,2025-05-15
KAL689  ,Republic of Korea,36.5236,126.6227,223.24,2025-05-15
KAL273  ,Republic of Korea,33.7793,-88.3753,281.8,2025-05-15
BTI6RZ  ,Latvia,56.6273,22.5933,166.17,2025-05-15
BTI92L  ,Latvia,56.8774,20.1063,223.31,2025-05-15
QTR8917 ,Qatar,51.5429,9.5944,245.13,2025-05-15
FDX120  ,United States,39.0989,-96.7828,216.84,2025-05-15
EZY86RX ,United Kingdom,50.0224,-1.1481,217.44,2025-05-15
BTI1106 ,Latvia,58.3427,20.6142,230.33,2025-05-15
BEL4NK  ,Latvia,50.9748,5.0149,113.97,2025-05-15
CES710  ,China,45.743,5.6707,233.68,2025-05-15
SWR447G ,Latvia,47.4024,8.5936,146.66,2025-05-15
BTI9RG  ,Latvia,46.284,14.9022,149.74,2025-05-15
NIT254  ,United States,33.0226,-83.2445,57.8,2025-05-15
WWI32   ,United States,48.1401,-2.8398,238.25,2025-05-15
LRC621  ,United States,19.0547,-94.5062,239.01,2025-05-15
DLH08F  ,Latvia,44.2987,2.6496,210.27,2025-05-15
RPA4754 ,United States,40.0955,-74.6494,171.54,2025-05-15
EVA190  ,Taiwan,34.3095,139.1162,223.78,2025-05-15
CCA846  ,China,41.0752,2.2161,136.03,2025-05-15
TSU1016 ,United States,47.3192,-95.2021,236.22,2025-05-15
JAL2826 ,Japan,42.941,141.0645,149.71,2025-05-15
UAG084C ,Latvia,51.0672,7.6784,228.44,2025-05-15
UIA9110 ,Taiwan,24.0295,120.1171,127.0,2025-05-15
TVS4374 ,Czech Republic,52.5124,10.1056,185.99,2025-05-15
,Taiwan,23.5832,119.6336,59.87,2025-05-15
UIA9168 ,Taiwan,22.578,120.318,61.79,2025-05-15
BTI7FN  ,Latvia,44.3534,23.1049,205.01,2025-05-15
BEL8HC  ,Latvia,45.6868,5.0977,62.46,2025-05-15
BTI26F  ,Latvia,55.0489,23.6107,226.09,2025-05-15
CAL5345 ,Taiwan,39.5939,-124.4024,226.88,2025-05-15
CAL758  ,Taiwan,1.3306,104.4364,178.53,2025-05-15
CAL5381 ,Taiwan,50.592,-127.2208,222.26,2025-05-15
AAR761  ,Republic of Korea,5.183,116.2156,250.92,2025-05-15
SWA100  ,United States,34.3084,-95.8893,256.82,2025-05-15
KAL277  ,Republic of Korea,29.3426,-98.501,225.93,2025-05-15
AAR8983 ,Republic of Korea,36.6365,126.828,200.25,2025-05-15
AZE354J ,Germany,43.9172,13.8401,219.72,2025-05-15
UIA8625 ,Taiwan,24.9552,121.6105,155.22,2025-05-15
CKS625  ,United States,61.4148,-149.7849,207.61,2025-05-15
UIA8835 ,Taiwan,24.7957,121.3051,188.2,2025-05-15
CPA779  ,China,-6.9618,112.6761,136.38,2025-05-15
TWB735  ,Republic of Korea,37.6215,126.6945,112.63,2025-05-15
CAL916  ,Taiwan,23.1209,119.4899,206.36,2025-05-15
JJA2315 ,Republic of Korea,22.4768,121.167,236.87,2025-05-15
FFT3571 ,United States,40.15,-74.2081,179.45,2025-05-15
CSN6050 ,China,21.2842,114.2466,236.98,2025-05-15
TVS4J   ,Czech Republic,46.3006,10.5863,222.54,2025-05-15
CPA500  ,China,34.7572,140.2812,241.21,2025-05-15
TWB246  ,Republic of Korea,35.8783,138.0055,204.84,2025-05-15
JJA225  ,Republic of Korea,35.0198,126.6664,204.68,2025-05-15
AVA086  ,United States,-22.5382,-47.0921,246.86,2025-05-15
PTN31W  ,Germany,43.3432,6.6863,180.33,2025-05-15
KAL633  ,Republic of Korea,14.9281,120.3674,252.41,2025-05-15
KAL913  ,Republic of Korea,40.8754,43.0316,242.31,2025-05-15
TVP7527 ,Czech Republic,48.8682,18.1847,238.26,2025-05-15
NKS2559 ,United States,33.2281,-86.9044,203.9,2025-05-15
CSN3040 ,China,1.8409,103.9067,159.81,2025-05-15
SWA396  ,United States,30.2891,-89.826,224.21,2025-05-15
CPA589  ,China,22.0186,114.5059,164.31,2025-05-15
JIA5088 ,United States,40.2027,-75.2768,220.56,2025-05-15
DKTPJ   ,Germany,51.9308,11.176,44.86,2025-05-15
AAR8980 ,Republic of Korea,36.5102,126.9995,218.21,2025-05-15
MCK312  ,Germany,41.3307,-1.9272,226.83,2025-05-15
KAL951  ,Republic of Korea,23.034,87.1482,239.7,2025-05-15
DEAPR   ,Germany,53.9315,10.751,51.55,2025-05-15
KAL470  ,Republic of Korea,23.5086,120.3417,241.58,2025-05-15
SWA663  ,United States,31.0447,-83.7211,196.64,2025-05-15
ATN3527 ,United States,33.3331,-118.2746,177.99,2025-05-15
FFT2551 ,United States,37.6388,-79.4702,220.33,2025-05-15
AAY2846 ,United States,31.602,-81.964,202.05,2025-05-15
TWB672  ,Republic of Korea,36.7024,126.9859,201.58,2025-05-15
JBU189  ,United States,40.52,-73.8542,137.4,2025-05-15
DAL203  ,United States,47.1463,-1.7209,266.15,2025-05-15
JJA1354 ,Republic of Korea,35.4355,132.3435,202.83,2025-05-15
JJA132  ,Republic of Korea,36.6723,126.9934,198.66,2025-05-15
AAL1509 ,United States,42.3372,-70.9486,106.71,2025-05-15
ETH3715 ,Ethiopia,41.6402,7.0198,243.33,2025-05-15
TRA5916 ,Kingdom of the Netherlands,40.2924,24.4008,188.25,2025-05-15
TRA95X  ,Kingdom of the Netherlands,43.1311,20.9834,208.9,2025-05-15
KAL453  ,Republic of Korea,34.0178,126.2779,234.48,2025-05-15
UPS914  ,United States,38.1227,-111.4837,209.18,2025-05-15
AAL1489 ,United States,40.3324,-89.818,251.1,2025-05-15
QTR49F  ,Qatar,49.9764,20.3909,243.48,2025-05-15
QTR85K  ,Qatar,46.0345,21.0885,236.05,2025-05-15
QTR138  ,Qatar,33.0506,31.3096,290.6,2025-05-15
ANA1280 ,Japan,37.8989,138.0271,188.58,2025-05-15
AME3158 ,Spain,41.7621,2.6573,197.37,2025-05-15
IGO5196 ,Turkey,17.0574,73.8709,228.01,2025-05-15
QTR70C  ,Qatar,51.9713,19.7594,248.57,2025-05-15
QTR63F  ,Qatar,41.5795,32.5513,274.99,2025-05-15
JAL613M ,Japan,33.6763,130.6222,204.22,2025-05-15
QTR30G  ,Qatar,48.3562,21.5594,236.94,2025-05-15
QTR1Q   ,Qatar,51.4399,8.7416,233.78,2025-05-15
OKPHM   ,Czech Republic,45.5019,19.7162,205.84,2025-05-15
BTI711  ,Latvia,44.6682,25.8763,248.91,2025-05-15
QTR75A  ,Qatar,45.6878,23.1122,227.03,2025-05-15
QTR55U  ,Qatar,43.3727,27.8818,275.87,2025-05-15
QTR25Q  ,Qatar,43.8253,20.7587,218.29,2025-05-15
CAI31GT ,Turkey,38.0149,29.4004,286.78,2025-05-15
CMB595  ,United States,38.5004,25.5377,206.48,2025-05-15
EJA351  ,United States,38.5385,-83.3721,217.53,2025-05-15
TVS7L5  ,Czech Republic,41.5363,32.7035,259.69,2025-05-15
TVS4382 ,Czech Republic,49.4398,11.431,106.9,2025-05-15
IGO974W ,Turkey,17.0165,83.5048,238.25,2025-05-15
MAF31   ,France,46.0033,0.7051,88.4,2025-05-15
MTG26   ,France,45.6693,-0.2864,66.4,2025-05-15
SWR1888 ,Latvia,47.0713,13.2694,234.44,2025-05-15
UPS712  ,United States,32.9163,-92.3857,217.14,2025-05-15
ADN57B  ,Germany,49.9452,11.4196,104.57,2025-05-15
FDX1545 ,United States,38.0741,-110.0106,213.78,2025-05-15
AAL1530 ,United States,39.0542,-75.1552,229.68,2025-05-15
BTI69R  ,Latvia,56.897,23.9668,61.95,2025-05-15
BTI65T  ,Latvia,56.2138,18.2154,221.73,2025-05-15
BTI792  ,Latvia,47.3529,23.316,198.84,2025-05-15
AUA454  ,Latvia,50.272,8.2056,218.89,2025-05-15
TVS77E  ,Czech Republic,49.3068,3.2955,249.54,2025-05-15
NKS2488 ,United States,39.3121,-86.3243,221.92,2025-05-15
TVS6N7  ,Czech Republic,50.1203,14.2211,90.39,2025-05-15
TAM3260 ,Brazil,-23.45,-46.5284,71.94,2025-05-15
BTI42U  ,Latvia,37.1118,-3.6337,208.41,2025-05-15
DLH4YC  ,Latvia,55.3994,9.0194,141.65,2025-05-15
AAL401  ,United States,36.6517,-76.8086,233.33,2025-05-15
YLPAZ   ,Latvia,56.7164,21.0977,66.23,2025-05-15
ART8121 ,Latvia,48.9355,1.9266,232.79,2025-05-15
TVS1BC  ,Czech Republic,48.8364,9.6504,241.74,2025-05-15
NKS2344 ,United States,38.9311,-77.36,212.02,2025-05-15
N4097M  ,United States,27.0596,-80.2848,45.11,2025-05-15
CXA870  ,China,22.9335,116.1995,224.18,2025-05-15
N22G    ,United States,38.9797,-87.5847,207.26,2025-05-15
YLPAC   ,Latvia,56.1699,21.0965,53.05,2025-05-15
DAL2541 ,United States,45.7947,-93.821,196.98,2025-05-15
GTI654  ,United States,24.6357,121.0778,249.61,2025-05-15
DAL404  ,United States,34.9919,-81.5273,224.99,2025-05-15
9409    ,Brazil,-4.3743,-39.0388,139.87,2025-05-15
BTI43N  ,Latvia,52.988,6.9161,244.01,2025-05-15
DLH79H  ,Latvia,40.4607,3.1732,237.0,2025-05-15
DKH1607 ,China,63.1426,31.2791,264.26,2025-05-15
CAL005  ,Taiwan,33.7979,134.5811,212.63,2025-05-15
ETH845  ,Ethiopia,-33.4238,19.1252,196.93,2025-05-15
JRE839  ,United States,32.2361,-107.9554,237.12,2025-05-15
DLH2VU  ,Latvia,45.1634,19.2787,222.57,2025-05-15
CQH6585 ,China,33.8245,132.82,242.24,2025-05-15
JBU1955 ,United States,42.7915,-72.7342,208.39,2025-05-15
SWA2938 ,United States,28.5997,-82.2559,182.16,2025-05-15
EVA668  ,Taiwan,61.1639,-150.6023,121.7,2025-05-15
EVA683  ,Taiwan,36.0204,139.0379,209.38,2025-05-15
EVA629  ,Taiwan,35.26,-120.42,229.99,2025-05-15
DLH5MA  ,Latvia,55.0171,11.0931,261.63,2025-05-15
N5TV    ,United States,36.1771,-86.8016,30.15,2025-05-15
CES786  ,China,53.1215,13.361,221.6,2025-05-15
CAL5226 ,Taiwan,60.493,-156.4699,234.12,2025-05-15
N590WT  ,United States,44.0428,11.3197,56.9,2025-05-15
N244VA  ,United States,38.3713,-85.7257,55.96,2025-05-15
JDL2960 ,China,22.5304,113.5192,129.91,2025-05-15
GAREX   ,United Kingdom,51.0425,-1.147,49.65,2025-05-15
PHSKR   ,Kingdom of the Netherlands,49.9645,8.1639,47.42,2025-05-15
N22KK   ,United States,44.9404,-89.6375,44.81,2025-05-15
,Taiwan,22.2769,115.154,206.42,2025-05-15
DAL2184 ,United States,34.5553,-85.3532,230.92,2025-05-15
FDA518  ,Japan,36.703,135.2338,185.78,2025-05-15
N894AE  ,United States,40.6588,-84.153,231.1,2025-05-15
CAL127  ,Taiwan,34.9658,137.2509,212.0,2025-05-15
DAL69   ,United States,34.1878,131.0128,222.37,2025-05-15
BTI7WR  ,Latvia,51.8336,7.9231,218.51,2025-05-15
PFU     ,Australia,-31.8192,116.0831,48.44,2025-05-15
ANA1738 ,Japan,32.707,133.0941,254.07,2025-05-15
AAL1716 ,United States,36.5598,-87.8653,272.38,2025-05-15
MAF32   ,France,45.9995,0.7078,111.08,2025-05-15
PHGLD   ,Kingdom of the Netherlands,51.5529,4.5608,60.51,2025-05-15
THY662  ,Turkey,39.543,20.1434,279.4,2025-05-15
,Japan,33.4135,135.0162,262.28,2025-05-15
THY2DM  ,Turkey,39.4738,30.7908,74.56,2025-05-15
THY7VL  ,Turkey,48.3839,20.1978,222.26,2025-05-15
THY847  ,Turkey,40.9658,29.4442,166.68,2025-05-15
N5QP    ,United States,42.3769,-83.1977,44.25,2025-05-15
BAW91C  ,United Kingdom,51.4649,-0.4417,88.48,2025-05-15
THY2PE  ,Turkey,25.5173,54.3275,216.21,2025-05-15
QTR61R  ,Qatar,41.9333,12.8126,236.93,2025-05-15
QTR7A   ,Qatar,34.7395,26.5847,291.27,2025-05-15
QTR14L  ,Qatar,27.7712,49.4811,258.87,2025-05-15
N894CC  ,United States,39.4744,-75.6301,72.92,2025-05-15
THY7LH  ,Turkey,41.1687,28.1243,139.94,2025-05-15
AEE242  ,Greece,37.7531,25.2677,138.52,2025-05-15
AEE161  ,Greece,38.6918,21.5274,144.54,2025-05-15
PWORCA  ,Germany,48.2312,11.7021,8.37,2025-05-15
QTR49U  ,Qatar,42.318,29.8052,279.66,2025-05-15
QTR83N  ,Qatar,35.4583,23.1685,282.23,2025-05-15
LHA4383 ,China,48.0423,19.7956,187.56,2025-05-15
N39CK   ,United States,27.7982,-80.3987,69.5,2025-05-15
RPA4737 ,United States,40.8718,-76.0397,193.6,2025-05-15
OAL013  ,Greece,37.5832,24.5833,124.84,2025-05-15
DAL1499 ,United States,29.8599,-83.3977,205.06,2025-05-15
SWA989  ,United States,27.9387,-84.365,212.38,2025-05-15
JAL22   ,Japan,34.4587,137.6312,255.57,2025-05-15
QFA7521 ,United States,61.1673,-150.238,94.67,2025-05-15
PGT82VY ,Turkey,33.9121,30.9193,211.03,2025-05-15
ASH6351 ,United States,30.4795,-96.3905,244.34,2025-05-15
PGT2189 ,Turkey,41.0168,29.7298,118.91,2025-05-15
N949L   ,United States,44.0176,-116.9599,60.1,2025-05-15
JAL25   ,Japan,37.3475,124.3522,217.8,2025-05-15
MAE43   ,France,45.6316,-0.3228,68.78,2025-05-15
UAL844  ,United States,39.8243,-85.1317,232.68,2025-05-15
TKJ2JM  ,Turkey,40.1238,43.7186,243.66,2025-05-15
GTMO845 ,United States,28.7832,-80.6654,141.97,2025-05-15
MSO46   ,France,45.6493,-0.2935,133.25,2025-05-15
DEHKP   ,Germany,52.1822,8.2824,43.24,2025-05-15
TKJ6NC  ,Turkey,40.8429,28.4827,184.17,2025-05-15
RRR6628 ,United Kingdom,42.3866,10.0355,233.75,2025-05-15
TKJ7NX  ,Turkey,47.8709,22.3228,223.73,2025-05-15
JAL88   ,Japan,35.5966,140.1622,102.29,2025-05-15
MAE41   ,France,45.6338,-0.3207,62.09,2025-05-15
SWA755  ,United States,29.475,-82.6899,202.76,2025-05-15
HLE24   ,United Kingdom,51.5952,-1.1001,51.37,2025-05-15
ASH6125 ,United States,35.7489,-79.8727,210.47,2025-05-15
JAL3118 ,Japan,42.2973,141.1606,153.93,2025-05-15
CKS218  ,United States,39.5029,-85.8069,222.6,2025-05-15
EZY24BH ,United Kingdom,53.1535,-1.0308,230.03,2025-05-15
DFL5840 ,Sweden,59.3479,18.0298,15.27,2025-05-15
TKJ8DM  ,Turkey,35.7847,33.3444,196.71,2025-05-15
EZY83QE ,United Kingdom,35.3806,31.5749,255.0,2025-05-15
EZY21LH ,United Kingdom,48.3115,-0.8488,223.66,2025-05-15
WUK15NR ,United Kingdom,48.8743,-1.9073,219.98,2025-05-15
FFT1448 ,United States,33.7331,-84.4471,143.02,2025-05-15
WUK4560 ,United Kingdom,41.8677,21.5467,270.38,2025-05-15
GAKUO   ,United Kingdom,50.7789,-0.8303,38.24,2025-05-15
EZY86VV ,United Kingdom,45.038,-3.6769,231.41,2025-05-15
TOM5TH  ,United Kingdom,42.1506,-5.3363,221.78,2025-05-15
DAL1498 ,United States,42.847,-79.1721,225.76,2025-05-15
FDX1151 ,United States,34.0051,-117.2273,222.76,2025-05-15
